Country Code,Year,life_expectancy
GRC,2011,80.7317073170732
GRD,2011,75.295
GTM,2011,71.177
GUM,2011,76.872
GUY,2011,66.982
HKG,2011,83.4119512195122
HND,2011,71.439
HRV,2011,76.7756097560976
HTI,2011,61.623
HUN,2011,74.8585365853659
IDN,2011,68.823
IND,2011,67.359
IRL,2011,80.7463414634146
IRN,2011,73.679
IRQ,2011,67.659
ISL,2011,82.3585365853659
ISR,2011,81.6560975609756
ITA,2011,82.1878048780488
JAM,2011,73.094
JOR,2011,74.189
JPN,2011,82.5912195121951
KAZ,2011,68.69
KEN,2011,61.046
KGZ,2011,69.6024390243903
KHM,2011,68.416
KIR,2011,65.19
KNA,2011,71.538
KOR,2011,80.5682926829269
KWT,2011,78.464
LAO,2011,64.736
LBN,2011,78.404
LBR,2011,59.62
LBY,2011,70.071
LCA,2011,72.944
LIE,2011,81.7926829268293
LKA,2011,73.38
LSO,2011,46.692
LTU,2011,73.5634146341464
LUX,2011,80.9878048780488
LVA,2011,73.5756097560976
MAC,2011,83.229
MAF,2011,78.827
MAR,2011,71.269
MDA,2011,69.192
MDG,2011,63.494
MDV,2011,78.124
MEX,2011,74.365
MHL,2011,63.256
MKD,2011,75.1
MLI,2011,56.755
MLT,2011,80.7463414634146
MMR,2011,63.901
MNE,2011,75.9829268292683
MNG,2011,67.439
MNP,2011,
MOZ,2011,54.869
MRT,2011,63.346
MUS,2011,73.2668292682927
MWI,2011,57.455
MYS,2011,74.746
NAM,2011,56.553
NCL,2011,76.6317073170732
NER,2011,58.994
NGA,2011,51.357
NIC,2011,72.416
NLD,2011,81.2048780487805
NOR,2011,81.2951219512195
NPL,2011,67.313
NZL,2011,81.1560975609756
OMN,2011,76.608
PAK,2011,64.648
PAN,2011,76.627
PER,2011,74.133
PHL,2011,70.788
PLW,2011,
PNG,2011,63.526
POL,2011,76.6951219512195
PRI,2011,78.316
PRK,2011,70.978
PRT,2011,80.4707317073171
PRY,2011,72.131
PSE,2011,73.243
PYF,2011,81.429
QAT,2011,78.891
ROU,2011,74.409756097561
RUS,2011,69.6839024390244
RWA,2011,63.261
SAU,2011,76.234
SDN,2011,63.246
SEN,2011,65.262
SGP,2011,81.7439024390244
SLB,2011,68.908
SLE,2011,54.62
SLV,2011,71.859
SOM,2011,51.304
SRB,2011,74.5365853658537
SSD,2011,54.94
STP,2011,64.902
SUR,2011,69.914
SVK,2011,75.9585365853659
SVN,2011,79.9707317073171
SWE,2011,81.8024390243903
SWZ,2011,48.195
SXM,2011,74.684
SYC,2011,72.7243902439024
SYR,2011,73.305
TCA,2011,76.195
TCD,2011,50.009
TGO,2011,57.925
THA,2011,76.421
TJK,2011,68.148
TKM,2011,68.567
TLS,2011,65.697
TON,2011,70.381
TTO,2011,73.278
TUN,2011,75.46
TUR,2011,74.941
TUV,2011,63.974
TZA,2011,61.049
UGA,2011,57.965
UKR,2011,70.8092682926829
URY,2011,76.983
USA,2011,78.6414634146341
UZB,2011,69.649
VCT,2011,74.596
VEN,2011,72.913
VGB,2011,75.486
VIR,2011,78.3170731707317
VNM,2011,73.692
VUT,2011,69.551
WSM,2011,72.26
YEM,2011,67.419
ZAF,2011,60.651
ZMB,2011,57.771
ZWE,2011,53.347
AFG,2012,61.923
AGO,2012,58.623
ALB,2012,78.064
ARE,2012,78.716
ARG,2012,76.467
ARM,2012,73.454
ASM,2012,
ATG,2012,77.35
AUS,2012,82.0463414634146
AUT,2012,80.9365853658537
AZE,2012,70.36
BDI,2012,58.493
BEL,2012,80.3853658536585
BEN,2012,58.716
BFA,2012,57.619
BGD,2012,69.554
BGR,2012,74.3146341463415
BHR,2012,79.081
BHS,2012,72.753
BIH,2012,77.191
BLR,2012,71.9658536585366
BLZ,2012,73.245
BMU,2012,81.272
BOL,2012,66.705
BRA,2012,73.552
BRB,2012,76.099
BRN,2012,74.827
BTN,2012,69.326
BWA,2012,60.8
CAF,2012,50.686
CAN,2012,81.6636585365854
CHE,2012,82.6975609756098
CHL,2012,79.023
CHN,2012,76.192
CIV,2012,56.158
CMR,2012,57.792
COD,2012,57.248
COG,2012,62.317
COL,2012,75.597
COM,2012,61.834
CPV,2012,74.484
CRI,2012,79.283
CUB,2012,77.833
CYM,2012,
CYP,2012,80.109
CZE,2012,78.0756097560976
DEU,2012,80.5390243902439
DJI,2012,60.848
DMA,2012,70.538
DNK,2012,80.0512195121951
DOM,2012,72.514
DZA,2012,74.202
ECU,2012,76.062
EGY,2012,70.085
ERI,2012,64.838
ESP,2012,82.4268292682927
EST,2012,76.3268292682927
ETH,2012,61.543
FIN,2012,80.6268292682927
FJI,2012,67.552
FRA,2012,81.9682926829268
FSM,2012,71.398
GAB,2012,64.587
GBR,2012,80.9048780487805
GEO,2012,72.412
GHA,2012,62.081
GIN,2012,57.406
GMB,2012,62.096
GNB,2012,57.69
GNQ,2012,58.865
GRC,2012,80.6341463414634
GRD,2012,75.042
GTM,2012,71.463
GUM,2012,76.707
GUY,2012,67.23
HKG,2012,83.450243902439
HND,2012,71.734
HRV,2012,76.9243902439024
HTI,2012,62.291
HUN,2012,75.0634146341463
IDN,2012,68.973
IND,2012,67.887
IRL,2012,80.8463414634146
IRN,2012,74.186
IRQ,2012,68.023
ISL,2012,82.9170731707317
ISR,2012,81.7048780487805
ITA,2012,82.2390243902439
JAM,2012,73.433
JOR,2012,74.366
JPN,2012,83.0960975609756
KAZ,2012,69.52
KEN,2012,61.115
KGZ,2012,70.0024390243902
KHM,2012,68.915
KIR,2012,65.378
KNA,2012,71.669
KOR,2012,80.819512195122
KWT,2012,78.812
LAO,2012,65.355
LBN,2012,78.628
LBR,2012,59.913
LBY,2012,72.247
LCA,2012,72.882
LIE,2012,82.3829268292683
LKA,2012,73.906
LSO,2012,47.835
LTU,2012,73.8634146341464
LUX,2012,81.3926829268293
LVA,2012,73.7780487804878
MAC,2012,83.326
MAF,2012,79.022
MAR,2012,71.679
MDA,2012,69.143
MDG,2012,63.544
MDV,2012,78.682
MEX,2012,74.574
MHL,2012,63.373
MKD,2012,74.9024390243903
MLI,2012,57.079
MLT,2012,80.7463414634146
MMR,2012,64.141
MNE,2012,76.2
MNG,2012,68.111
MNP,2012,
MOZ,2012,55.639
MRT,2012,63.578
MUS,2012,73.8634146341464
MWI,2012,58.679
MYS,2012,74.944
NAM,2012,57.64
NCL,2012,77.0780487804878
NER,2012,59.65
NGA,2012,51.497
NIC,2012,72.615
NLD,2012,81.1048780487805
NOR,2012,81.4512195121951
NPL,2012,67.47
NZL,2012,81.4073170731707
OMN,2012,77.061
PAK,2012,64.782
PAN,2012,76.819
PER,2012,74.544
PHL,2012,70.881
PLW,2012,
PNG,2012,63.733
POL,2012,76.7463414634146
PRI,2012,78.461
PRK,2012,71.626
PRT,2012,80.3731707317073
PRY,2012,72.454
PSE,2012,73.466
PYF,2012,81.759
QAT,2012,79.227
ROU,2012,74.4121951219512
RUS,2012,70.0721951219512
RWA,2012,64.009
SAU,2012,76.461
SDN,2012,63.792
SEN,2012,65.457
SGP,2012,81.9951219512195
SLB,2012,69.084
SLE,2012,55.451
SLV,2012,71.831
SOM,2012,53.161
SRB,2012,74.8365853658537
SSD,2012,55.865
STP,2012,65.746
SUR,2012,69.764
SVK,2012,76.109756097561
SVN,2012,80.1243902439024
SWE,2012,81.7048780487805
SWZ,2012,49.835
SXM,2012,74.608
SYC,2012,74.2756097560976
SYR,2012,66.769
TCA,2012,77.037
TCD,2012,50.54
TGO,2012,58.073
THA,2012,76.772
TJK,2012,68.484
TKM,2012,68.722
TLS,2012,66.081
TON,2012,70.442
TTO,2012,73.716
TUN,2012,75.55
TUR,2012,75.678
TUV,2012,63.964
TZA,2012,62.03
UGA,2012,58.817
UKR,2012,70.9441463414634
URY,2012,77.111
USA,2012,78.7414634146342
UZB,2012,69.874
VCT,2012,74.146
VEN,2012,73.036
VGB,2012,75.532
VIR,2012,78.5170731707317
VNM,2012,73.704
VUT,2012,69.497
WSM,2012,72.167
YEM,2012,67.343
ZAF,2012,61.846
ZMB,2012,58.867
ZWE,2012,55.626
AFG,2013,62.417
AGO,2013,59.307
ALB,2013,78.123
ARE,2013,78.853
ARG,2013,76.491
ARM,2013,73.676
ASM,2013,
ATG,2013,77.583
AUS,2013,82.1487804878049
AUT,2013,81.1365853658537
AZE,2013,70.881
BDI,2013,59.235
BEL,2013,80.5878048780488
BEN,2013,58.965
BFA,2013,57.823
BGD,2013,69.565
BGR,2013,74.8609756097561
BHR,2013,79.246
BHS,2013,73.024
BIH,2013,76.33
BLR,2013,72.4707317073171
BLZ,2013,73.666
BMU,2013,79.992
BOL,2013,67.021
BRA,2013,73.918
BRB,2013,76.275
BRN,2013,74.799
BTN,2013,69.707
BWA,2013,61.996
CAF,2013,50.902
CAN,2013,81.7448780487805
CHE,2013,82.7975609756098
CHL,2013,79.339
CHN,2013,76.452
CIV,2013,56.748
CMR,2013,58.476
COD,2013,57.762
COG,2013,62.695
COL,2013,75.827
COM,2013,62.224
CPV,2013,75.059
CRI,2013,79.403
CUB,2013,77.87
CYM,2013,
CYP,2013,80.402
CZE,2013,78.1756097560976
DEU,2013,80.490243902439
DJI,2013,61.221
DMA,2013,68.896
DNK,2013,80.3
DOM,2013,72.713
DZA,2013,74.615
ECU,2013,76.369
EGY,2013,70.052
ERI,2013,65.067
ESP,2013,83.0780487804878
EST,2013,77.1414634146341
ETH,2013,62.373
FIN,2013,80.9756097560976
FJI,2013,67.428
FRA,2013,82.219512195122
FSM,2013,71.499
GAB,2013,64.776
GBR,2013,81.0048780487805
GEO,2013,72.628
GHA,2013,62.42
GIN,2013,57.791
GMB,2013,62.114
GNB,2013,58.232
GNQ,2013,59.224
GRC,2013,81.2853658536585
GRD,2013,75.116
GTM,2013,71.728
GUM,2013,76.72
GUY,2013,67.473
HKG,2013,83.8312195121951
HND,2013,71.963
HRV,2013,77.1268292682927
HTI,2013,62.605
HUN,2013,75.5658536585366
IDN,2013,69.264
IND,2013,68.46
IRL,2013,80.9487804878049
IRN,2013,74.449
IRQ,2013,68.253
ISL,2013,82.0609756097561
ISR,2013,82.0560975609756
ITA,2013,82.690243902439
JAM,2013,73.412
JOR,2013,74.562
JPN,2013,83.3319512195122
KAZ,2013,70.62
KEN,2013,61.389
KGZ,2013,70.2024390243902
KHM,2013,69.304
KIR,2013,65.588
KNA,2013,71.457
KOR,2013,81.2707317073171
KWT,2013,79.164
LAO,2013,65.718
LBN,2013,78.765
LBR,2013,59.943
LBY,2013,72.34
LCA,2013,72.735
LIE,2013,82.2609756097561
LKA,2013,74.239
LSO,2013,49.002
LTU,2013,73.9146341463415
LUX,2013,81.8
LVA,2013,73.9829268292683
MAC,2013,83.727
MAF,2013,78.908
MAR,2013,72.122
MDA,2013,69.099
MDG,2013,63.962
MDV,2013,79.057
MEX,2013,74.739
MHL,2013,63.464
MKD,2013,75.4
MLI,2013,57.357
MLT,2013,81.7463414634146
MMR,2013,64.815
MNE,2013,76.490243902439
MNG,2013,68.585
MNP,2013,
MOZ,2013,56.492
MRT,2013,63.911
MUS,2013,74.0170731707317
MWI,2013,59.729
MYS,2013,75.035
NAM,2013,58.694
NCL,2013,77.1780487804878
NER,2013,60.239
NGA,2013,51.707
NIC,2013,72.704
NLD,2013,81.3048780487805
NOR,2013,81.7512195121951
NPL,2013,67.965
NZL,2013,81.4048780487805
OMN,2013,77.246
PAK,2013,65.15
PAN,2013,77.038
PER,2013,74.967
PHL,2013,70.835
PLW,2013,
PNG,2013,63.961
POL,2013,77.0
PRI,2013,78.777
PRK,2013,72.319
PRT,2013,80.7219512195122
PRY,2013,72.757
PSE,2013,74.029
PYF,2013,82.017
QAT,2013,79.536
ROU,2013,75.0634146341463
RUS,2013,70.5787804878049
RWA,2013,64.426
SAU,2013,76.626
SDN,2013,63.678
SEN,2013,66.072
SGP,2013,82.2463414634147
SLB,2013,69.188
SLE,2013,56.313
SLV,2013,71.771
SOM,2013,53.843
SRB,2013,75.1853658536585
SSD,2013,55.751
STP,2013,66.328
SUR,2013,69.682
SVK,2013,76.4121951219512
SVN,2013,80.3219512195122
SWE,2013,81.9560975609756
SWZ,2013,51.486
SXM,2013,74.917
SYC,2013,73.119512195122
SYR,2013,63.827
TCA,2013,77.018
TCD,2013,50.781
TGO,2013,58.684
THA,2013,77.083
TJK,2013,68.885
TKM,2013,68.74
TLS,2013,66.44
TON,2013,70.505
TTO,2013,73.962
TUN,2013,75.65
TUR,2013,76.297
TUV,2013,64.008
TZA,2013,62.96
UGA,2013,59.763
UKR,2013,71.159512195122
URY,2013,77.24
USA,2013,78.7414634146342
UZB,2013,69.99
VCT,2013,73.798
VEN,2013,73.196
VGB,2013,75.574
VIR,2013,78.7170731707317
VNM,2013,73.775
VUT,2013,69.534
WSM,2013,72.391
YEM,2013,67.545
ZAF,2013,62.533
ZMB,2013,59.878
ZWE,2013,57.458
AFG,2014,62.545
AGO,2014,60.04
ALB,2014,78.407
ARE,2014,79.044
ARG,2014,76.755
ARM,2014,74.058
ASM,2014,
ATG,2014,77.858
AUS,2014,82.3
AUT,2014,81.490243902439
AZE,2014,71.116
BDI,2014,59.868
BEL,2014,81.2878048780488
BEN,2014,59.125
BFA,2014,58.359
BGD,2014,69.986
BGR,2014,74.4658536585366
BHR,2014,79.328
BHS,2014,73.366
BIH,2014,75.659
BLR,2014,72.9707317073171
BLZ,2014,73.311
BMU,2014,79.518
BOL,2014,67.163
BRA,2014,74.306
BRB,2014,76.476
BRN,2014,74.779
BTN,2014,70.049
BWA,2014,62.608
CAF,2014,50.566
CAN,2014,81.7843902439025
CHE,2014,83.1975609756098
CHL,2014,79.473
CHN,2014,76.717
CIV,2014,57.208
CMR,2014,58.935
COD,2014,58.296
COG,2014,62.95
COL,2014,76.043
COM,2014,62.516
CPV,2014,75.24
CRI,2014,78.774
CUB,2014,77.853
CYM,2014,
CYP,2014,80.771
CZE,2014,78.8243902439024
DEU,2014,81.090243902439
DJI,2014,61.641
DMA,2014,69.434
DNK,2014,80.7
DOM,2014,72.867
DZA,2014,75.11
ECU,2014,76.622
EGY,2014,70.415
ERI,2014,65.6
ESP,2014,83.2292682926829
EST,2014,77.0341463414634
ETH,2014,62.905
FIN,2014,81.1804878048781
FJI,2014,67.376
FRA,2014,82.719512195122
FSM,2014,71.529
GAB,2014,64.974
GBR,2014,81.3048780487805
GEO,2014,73.099
GHA,2014,63.045
GIN,2014,57.886
GMB,2014,62.269
GNB,2014,58.61
GNQ,2014,59.595
GRC,2014,81.3853658536585
GRD,2014,74.985
GTM,2014,71.964
GUM,2014,76.749
GUY,2014,67.882
HKG,2014,83.9356097560976
HND,2014,72.259
HRV,2014,77.4780487804878
HTI,2014,62.987
HUN,2014,75.7634146341463
IDN,2014,69.533
IND,2014,69.074
IRL,2014,81.3487804878049
IRN,2014,74.782
IRQ,2014,68.914
ISL,2014,82.8609756097561
ISR,2014,82.1536585365854
ITA,2014,83.090243902439
JAM,2014,72.982
JOR,2014,74.789
JPN,2014,83.5878048780488
KAZ,2014,71.44
KEN,2014,61.816
KGZ,2014,70.4024390243902
KHM,2014,69.736
KIR,2014,65.815
KNA,2014,70.966
KOR,2014,81.7219512195122
KWT,2014,79.445
LAO,2014,66.361
LBN,2014,78.973
LBR,2014,59.121
LBY,2014,71.511
LCA,2014,72.864
LIE,2014,82.0731707317073
LKA,2014,74.651
LSO,2014,50.033
LTU,2014,74.5170731707317
LUX,2014,82.2292682926829
LVA,2014,74.1243902439024
MAC,2014,83.883
MAF,2014,79.966
MAR,2014,72.538
MDA,2014,69.031
MDG,2014,64.255
MDV,2014,79.424
MEX,2014,74.797
MHL,2014,63.623
MKD,2014,75.4512195121951
MLI,2014,57.9
MLT,2014,82.0463414634146
MMR,2014,65.056
MNE,2014,76.4414634146341
MNG,2014,69.047
MNP,2014,
MOZ,2014,57.274
MRT,2014,64.155
MUS,2014,74.1943902439024
MWI,2014,60.899
MYS,2014,75.146
NAM,2014,59.822
NCL,2014,77.2365853658537
NER,2014,60.786
NGA,2014,51.791
NIC,2014,72.812
NLD,2014,81.7073170731707
NOR,2014,82.1
NPL,2014,68.085
NZL,2014,81.4568292682927
OMN,2014,77.446
PAK,2014,65.284
PAN,2014,77.248
PER,2014,75.333
PHL,2014,71.151
PLW,2014,
PNG,2014,64.259
POL,2014,77.6024390243903
PRI,2014,78.929
PRK,2014,72.942
PRT,2014,81.1219512195122
PRY,2014,72.878
PSE,2014,72.622
PYF,2014,82.214
QAT,2014,79.768
ROU,2014,74.909756097561
RUS,2014,70.7436585365854
RWA,2014,64.94
SAU,2014,76.757
SDN,2014,64.269
SEN,2014,66.452
SGP,2014,82.4951219512195
SLB,2014,69.234
SLE,2014,56.393
SLV,2014,71.746
SOM,2014,54.277
SRB,2014,75.3365853658537
SSD,2014,54.973
STP,2014,66.845
SUR,2014,69.782
SVK,2014,76.8121951219512
SVN,2014,81.0780487804878
SWE,2014,82.2536585365854
SWZ,2014,53.05
SXM,2014,76.773
SYC,2014,73.2292682926829
SYR,2014,63.153
TCA,2014,77.135
TCD,2014,51.202
TGO,2014,58.853
THA,2014,77.415
TJK,2014,69.069
TKM,2014,68.614
TLS,2014,66.787
TON,2014,70.54
TTO,2014,74.215
TUN,2014,75.65
TUR,2014,76.565
TUV,2014,64.025
TZA,2014,63.873
UGA,2014,60.408
UKR,2014,71.1865853658537
URY,2014,77.366
USA,2014,78.8414634146341
UZB,2014,70.234
VCT,2014,74.473
VEN,2014,72.853
VGB,2014,75.612
VIR,2014,78.8682926829268
VNM,2014,73.855
VUT,2014,69.465
WSM,2014,72.463
YEM,2014,67.384
ZAF,2014,63.38
ZMB,2014,60.699
ZWE,2014,58.846
AFG,2015,62.659
AGO,2015,60.655
ALB,2015,78.644
ARE,2015,79.223
ARG,2015,76.76
ARM,2015,74.436
ASM,2015,
ATG,2015,77.913
AUS,2015,82.4
AUT,2015,81.190243902439
AZE,2015,71.451
BDI,2015,60.217
BEL,2015,80.9926829268293
BEN,2015,59.377
BFA,2015,58.845
BGD,2015,70.491
BGR,2015,74.6146341463415
BHR,2015,79.405
BHS,2015,73.104
BIH,2015,76.182
BLR,2015,73.6243902439025
BLZ,2015,73.187
BMU,2015,80.918
BOL,2015,67.318
BRA,2015,74.332
BRB,2015,76.65
BRN,2015,74.75
BTN,2015,70.343
BWA,2015,63.818
CAF,2015,52.793
CAN,2015,81.8156097560976
CHE,2015,82.8975609756098
CHL,2015,79.746
CHN,2015,76.977
CIV,2015,57.762
CMR,2015,59.658
COD,2015,58.49
COG,2015,63.233
COL,2015,76.257
COM,2015,62.896
CPV,2015,74.62
CRI,2015,79.086
CUB,2015,77.772
CYM,2015,
CYP,2015,80.966
CZE,2015,78.5780487804878
DEU,2015,80.6414634146341
DJI,2015,61.957
DMA,2015,68.727
DNK,2015,80.7024390243902
DOM,2015,72.953
DZA,2015,75.622
ECU,2015,76.789
EGY,2015,70.483
ERI,2015,66.033
ESP,2015,82.8317073170732
EST,2015,77.590243902439
ETH,2015,63.649
FIN,2015,81.4804878048781
FJI,2015,66.844
FRA,2015,82.3219512195122
FSM,2015,71.408
GAB,2015,65.46
GBR,2015,80.9560975609756
GEO,2015,73.297
GHA,2015,63.175
GIN,2015,58.134
GMB,2015,62.494
GNB,2015,59.128
GNQ,2015,60.103
GRC,2015,81.0365853658537
GRD,2015,75.013
GTM,2015,72.103
GUM,2015,76.616
GUY,2015,68.201
HKG,2015,84.2526829268293
HND,2015,72.487
HRV,2015,77.2756097560976
HTI,2015,63.237
HUN,2015,75.5682926829269
IDN,2015,69.699
IND,2015,69.636
IRL,2015,81.4536585365854
IRN,2015,75.124
IRQ,2015,69.44
ISL,2015,82.4682926829268
ISR,2015,82.0512195121951
ITA,2015,82.5439024390244
JAM,2015,72.394
JOR,2015,75.011
JPN,2015,83.7939024390244
KAZ,2015,71.97
KEN,2015,61.892
KGZ,2015,70.6512195121951
KHM,2015,69.873
KIR,2015,66.059
KNA,2015,70.763
KOR,2015,82.0243902439024
KWT,2015,79.562
LAO,2015,66.67
LBN,2015,79.229
LBR,2015,59.148
LBY,2015,71.698
LCA,2015,73.138
LIE,2015,82.6560975609756
LKA,2015,74.927
LSO,2015,51.101
LTU,2015,74.3219512195122
LUX,2015,82.2926829268293
LVA,2015,74.4804878048781
MAC,2015,83.984
MAF,2015,79.309
MAR,2015,72.92
MDA,2015,69.24
MDG,2015,64.339
MDV,2015,79.695
MEX,2015,74.682
MHL,2015,63.827
MKD,2015,75.4024390243902
MLI,2015,58.363
MLT,2015,81.8975609756097
MMR,2015,65.561
MNE,2015,76.4487804878049
MNG,2015,69.498
MNP,2015,
MOZ,2015,58.151
MRT,2015,64.485
MUS,2015,74.3531707317073
MWI,2015,61.378
MYS,2015,75.094
NAM,2015,60.7
NCL,2015,77.2804878048781
NER,2015,61.083
NGA,2015,51.841
NIC,2015,72.983
NLD,2015,81.509756097561
NOR,2015,82.3048780487805
NPL,2015,67.456
NZL,2015,81.6124390243903
OMN,2015,77.687
PAK,2015,65.697
PAN,2015,77.468
PER,2015,75.621
PHL,2015,71.268
PLW,2015,
PNG,2015,64.701
POL,2015,77.4512195121951
PRI,2015,79.695
PRK,2015,72.784
PRT,2015,81.1243902439025
PRY,2015,73.191
PSE,2015,74.406
PYF,2015,82.354
QAT,2015,80.064
ROU,2015,74.9121951219512
RUS,2015,71.1834146341463
RWA,2015,65.298
SAU,2015,76.918
SDN,2015,64.659
SEN,2015,66.879
SGP,2015,82.7439024390244
SLB,2015,69.583
SLE,2015,57.189
SLV,2015,71.814
SOM,2015,54.857
SRB,2015,75.2878048780488
SSD,2015,55.566
STP,2015,67.249
SUR,2015,70.8
SVK,2015,76.5634146341463
SVN,2015,80.7756097560976
SWE,2015,82.2048780487805
SWZ,2015,55.019
SXM,2015,76.954
SYC,2015,74.2951219512195
SYR,2015,65.124
TCA,2015,76.912
TCD,2015,51.589
TGO,2015,59.396
THA,2015,77.717
TJK,2015,69.306
TKM,2015,68.782
TLS,2015,67.137
TON,2015,70.607
TTO,2015,74.503
TUN,2015,75.692
TUR,2015,76.646
TUV,2015,64.06
TZA,2015,64.651
UGA,2015,61.086
UKR,2015,71.189512195122
URY,2015,77.483
USA,2015,78.690243902439
UZB,2015,70.475
VCT,2015,74.407
VEN,2015,73.006
VGB,2015,75.675
VIR,2015,79.0170731707317
VNM,2015,73.876
VUT,2015,69.513
WSM,2015,72.515
YEM,2015,65.873
ZAF,2015,63.95
ZMB,2015,61.208
ZWE,2015,59.591
AFG,2016,63.136
AGO,2016,61.092
ALB,2016,78.86
ARE,2016,79.335
ARG,2016,76.308
ARM,2016,74.664
ASM,2016,
ATG,2016,78.152
AUS,2016,82.4487804878049
AUT,2016,81.6414634146342
AZE,2016,72.004
BDI,2016,60.793
BEL,2016,81.4390243902439
BEN,2016,59.539
BFA,2016,59.326
BGD,2016,71.09
BGR,2016,74.8121951219512
BHR,2016,79.557
BHS,2016,73.537
BIH,2016,76.808
BLR,2016,73.8268292682927
BLZ,2016,73.399
BMU,2016,80.608
BOL,2016,67.628
BRA,2016,74.442
BRB,2016,76.815
BRN,2016,74.733
BTN,2016,70.602
BWA,2016,65.464
CAF,2016,53.46
CAN,2016,81.9248780487805
CHE,2016,83.6024390243903
CHL,2016,80.079
CHN,2016,77.218
CIV,2016,58.06
CMR,2016,60.233
COD,2016,59.066
COG,2016,63.577
COL,2016,76.471
COM,2016,63.237
CPV,2016,75.742
CRI,2016,79.459
CUB,2016,77.643
CYM,2016,
CYP,2016,81.056
CZE,2016,79.0268292682927
DEU,2016,80.990243902439
DJI,2016,62.191
DMA,2016,70.128
DNK,2016,80.8536585365854
DOM,2016,72.987
DZA,2016,75.732
ECU,2016,76.763
EGY,2016,70.844
ERI,2016,66.289
ESP,2016,83.3292682926829
EST,2016,77.6414634146342
ETH,2016,64.392
FIN,2016,81.4292682926829
FJI,2016,67.24
FRA,2016,82.5731707317073
FSM,2016,71.595
GAB,2016,65.802
GBR,2016,81.1560975609756
GEO,2016,73.569
GHA,2016,63.89
GIN,2016,58.763
GMB,2016,63.013
GNB,2016,59.674
GNQ,2016,60.479
GRC,2016,81.3878048780488
GRD,2016,74.762
GTM,2016,72.355
GUM,2016,76.877
GUY,2016,68.384
HKG,2016,84.2114634146342
HND,2016,72.588
HRV,2016,78.0219512195122
HTI,2016,63.392
HUN,2016,76.0634146341464
IDN,2016,69.798
IND,2016,70.117
IRL,2016,81.6536585365854
IRN,2016,75.6
IRQ,2016,68.988
ISL,2016,82.2048780487805
ISR,2016,82.4073170731707
ITA,2016,83.2439024390244
JAM,2016,72.02
JOR,2016,75.215
JPN,2016,83.9848780487805
KAZ,2016,72.41
KEN,2016,62.163
KGZ,2016,70.9512195121951
KHM,2016,70.224
KIR,2016,66.332
KNA,2016,71.74
KOR,2016,82.2756097560976
KWT,2016,79.701
LAO,2016,67.167
LBN,2016,79.505
LBR,2016,60.416
LBY,2016,71.756
LCA,2016,73.112
LIE,2016,82.2585365853659
LKA,2016,75.331
LSO,2016,52.264
LTU,2016,74.6707317073171
LUX,2016,82.6853658536585
LVA,2016,74.580487804878
MAC,2016,84.231
MAF,2016,79.475
MAR,2016,73.284
MDA,2016,69.917
MDG,2016,64.997
MDV,2016,79.872
MEX,2016,74.412
MHL,2016,64.057
MKD,2016,75.4
MLI,2016,58.731
MLT,2016,82.4536585365854
MMR,2016,65.685
MNE,2016,76.4414634146341
MNG,2016,69.865
MNP,2016,
MOZ,2016,59.038
MRT,2016,64.768
MUS,2016,74.3948780487805
MWI,2016,62.209
MYS,2016,75.289
NAM,2016,61.682
NCL,2016,76.9317073170732
NER,2016,61.629
NGA,2016,52.043
NIC,2016,73.256
NLD,2016,81.5609756097561
NOR,2016,82.4073170731707
NPL,2016,68.776
NZL,2016,81.6585365853659
OMN,2016,77.916
PAK,2016,65.88
PAN,2016,77.653
PER,2016,75.789
PHL,2016,71.387
PLW,2016,
PNG,2016,64.84
POL,2016,77.8512195121951
PRI,2016,80.27
PRK,2016,72.805
PRT,2016,81.1243902439025
PRY,2016,73.534
PSE,2016,74.554
PYF,2016,82.488
QAT,2016,80.433
ROU,2016,75.209756097561
RUS,2016,71.6512195121951
RWA,2016,65.737
SAU,2016,77.064
SDN,2016,64.78
SEN,2016,67.497
SGP,2016,82.8463414634146
SLB,2016,69.801
SLE,2016,58.404
SLV,2016,72.025
SOM,2016,55.044
SRB,2016,75.6878048780488
SSD,2016,55.544
STP,2016,67.492
SUR,2016,71.592
SVK,2016,77.1658536585366
SVN,2016,81.1756097560976
SWE,2016,82.3073170731707
SWZ,2016,56.659
SXM,2016,76.598
SYC,2016,74.309756097561
SYR,2016,65.993
TCA,2016,76.864
TCD,2016,52.083
TGO,2016,59.55
THA,2016,78.049
TJK,2016,69.549
TKM,2016,68.777
TLS,2016,67.446
TON,2016,70.661
TTO,2016,74.281
TUN,2016,75.786
TUR,2016,76.66
TUV,2016,64.108
TZA,2016,65.386
UGA,2016,61.648
UKR,2016,71.4763414634146
URY,2016,77.571
USA,2016,78.5390243902439
UZB,2016,70.755
VCT,2016,74.28
VEN,2016,72.058
VGB,2016,75.724
VIR,2016,79.1682926829268
VNM,2016,73.938
VUT,2016,69.65
WSM,2016,72.54
YEM,2016,66.064
ZAF,2016,64.747
ZMB,2016,61.794
ZWE,2016,60.306
AFG,2017,63.016
AGO,2017,61.68
ALB,2017,79.047
ARE,2017,79.504
ARG,2017,76.833
ARM,2017,74.906
ASM,2017,
ATG,2017,78.268
AUS,2017,82.5
AUT,2017,81.6439024390244
AZE,2017,72.248
BDI,2017,61.553
BEL,2017,81.4926829268293
BEN,2017,59.856
BFA,2017,59.536
BGD,2017,71.788
BGR,2017,74.8146341463415
BHR,2017,79.689
BHS,2017,73.632
